Date,Open,High,Low,Close,Adj Close,Volume,commodity,year,month,day
2018-11-10,1198.099976,1224.599976,1196.300049,1223.5,1223.5,126.0,1,2018,11,10
2018-12-10,1221.599976,1221.599976,1216.0,1218.099976,1218.099976,122.0,1,2018,12,10
2018-10-14,1221.599976,1221.599976,1216.0,1226.400024,1226.400024,122.0,1,2018,10,14
2018-10-15,1222.400024,1232.300049,1222.400024,1226.400024,1226.400024,136.0,1,2018,10,15
2018-10-16,1227.099976,1230.5,1227.099976,1227.300049,1227.300049,426.0,1,2018,10,16
2018-10-17,1225.900024,1225.900024,1223.699951,1223.699951,1223.699951,1.0,1,2018,10,17
2018-10-18,1226.5,1226.5,1226.5,1226.5,1226.5,165.0,1,2018,10,18
2018-10-19,1225.300049,1225.300049,1225.300049,1225.300049,1225.300049,55.0,1,2018,10,19
2018-10-21,1225.300049,1225.300049,1225.300049,1221.199951,1221.199951,55.0,1,2018,10,21
2018-10-22,1224.5,1224.5,1219.599976,1221.199951,1221.199951,18.0,1,2018,10,22
2018-10-23,1224.800049,1237.800049,1224.800049,1233.400024,1233.400024,33.0,1,2018,10,23
2018-10-24,1231.599976,1231.599976,1227.800049,1227.800049,1227.800049,36.0,1,2018,10,24
2018-10-25,1238.599976,1238.599976,1229.099976,1229.099976,1229.099976,7.0,1,2018,10,25
2018-10-26,1234.300049,1234.800049,1232.5,1232.5,1232.5,20.0,1,2018,10,26
2018-10-28,1234.300049,1234.800049,1232.5,1224.5,1224.5,20.0,1,2018,10,28
2018-10-29,1224.5,1224.5,1224.5,1224.5,1224.5,214.0,1,2018,10,29
2018-10-30,1227.699951,1227.699951,1219.800049,1222.599976,1222.599976,72.0,1,2018,10,30
2018-10-31,1216.0,1216.599976,1212.0,1212.300049,1212.300049,121.0,1,2018,10,31
2018-01-11,1215.400024,1236.0,1215.400024,1236.0,1236.0,14.0,1,2018,1,11
2018-02-11,1233.300049,1233.300049,1230.900024,1230.900024,1230.900024,18.0,1,2018,2,11
2018-04-11,1233.300049,1233.300049,1230.900024,1229.800049,1229.800049,18.0,1,2018,4,11
2018-05-11,1230.599976,1231.5,1226.699951,1229.800049,1229.800049,15.0,1,2018,5,11
2018-06-11,1230.699951,1233.800049,1223.800049,1223.800049,1223.800049,4.0,1,2018,6,11
2018-07-11,1228.599976,1228.599976,1226.199951,1226.199951,1226.199951,1.0,1,2018,7,11
2018-08-11,1222.900024,1222.900024,1222.900024,1222.900024,1222.900024,2.0,1,2018,8,11
2018-09-11,1207.900024,1207.900024,1206.400024,1206.400024,1206.400024,14.0,1,2018,9,11
2018-11-11,1207.900024,1207.900024,1206.400024,1201.300049,1201.300049,14.0,1,2018,11,11
2018-12-11,1201.599976,1201.599976,1201.300049,1201.300049,1201.300049,1.0,1,2018,12,11
2018-11-13,1196.300049,1201.300049,1196.300049,1199.199951,1199.199951,5.0,1,2018,11,13
2018-11-14,1207.900024,1207.900024,1207.900024,1207.900024,1207.900024,0.0,1,2018,11,14
2018-11-15,1212.800049,1212.800049,1212.800049,1212.800049,1212.800049,0.0,1,2018,11,15
2018-11-16,1216.699951,1223.800049,1216.699951,1220.800049,1220.800049,5.0,1,2018,11,16
2018-11-18,1216.699951,1223.800049,1216.699951,1223.099976,1223.099976,5.0,1,2018,11,18
2018-11-19,1223.099976,1223.099976,1223.099976,1223.099976,1223.099976,0.0,1,2018,11,19
2018-11-20,1225.300049,1228.800049,1219.0,1219.0,1219.0,12.0,1,2018,11,20
2018-11-21,1225.800049,1225.800049,1225.800049,1225.800049,1225.800049,0.0,1,2018,11,21
2018-11-23,1225.800049,1225.800049,1225.800049,1220.199951,1220.199951,0.0,1,2018,11,23
2018-11-25,1225.800049,1225.800049,1225.800049,1220.199951,1220.199951,0.0,1,2018,11,25
2018-11-26,1220.199951,1222.0,1220.199951,1220.199951,1220.199951,2.0,1,2018,11,26
2018-11-27,1221.900024,1222.0,1211.199951,1211.199951,1211.199951,5.0,1,2018,11,27
2018-11-28,1211.5,1221.400024,1211.5,1221.400024,1221.400024,247168.0,1,2018,11,28
2018-11-29,1221.0,1228.699951,1220.5,1224.099976,1224.099976,55478.0,1,2018,11,29
2018-11-30,1224.099976,1225.0,1216.099976,1220.199951,1220.199951,2060.0,1,2018,11,30
2018-02-12,1224.099976,1225.0,1216.099976,1233.900024,1233.900024,2060.0,1,2018,2,12
2018-03-12,1222.5,1234.099976,1221.300049,1233.900024,1233.900024,751.0,1,2018,3,12
2018-04-12,1231.0,1241.400024,1230.400024,1241.099976,1241.099976,474.0,1,2018,4,12
2018-06-12,1237.5,1244.400024,1234.800049,1238.099976,1238.099976,434.0,1,2018,6,12
2018-07-12,1238.300049,1249.800049,1237.599976,1246.800049,1246.800049,211.0,1,2018,7,12
2018-09-12,1238.300049,1249.800049,1237.599976,1243.699951,1243.699951,211.0,1,2018,9,12
2018-10-12,1249.599976,1249.599976,1241.699951,1243.699951,1243.699951,131.0,1,2018,10,12
2018-11-12,1245.800049,1248.699951,1241.5,1241.900024,1241.900024,117.0,1,2018,11,12
2018-12-12,1245.300049,1245.599976,1244.099976,1244.400024,1244.400024,84.0,1,2018,12,12
2018-12-13,1243.5,1243.5,1241.0,1242.699951,1242.699951,194.0,1,2018,12,13
2018-12-14,1241.699951,1241.699951,1234.099976,1237.0,1237.0,33.0,1,2018,12,14
2018-12-16,1241.699951,1241.699951,1234.099976,1247.400024,1247.400024,33.0,1,2018,12,16
2018-12-17,1239.300049,1247.400024,1239.300049,1247.400024,1247.400024,10.0,1,2018,12,17
2018-12-18,1248.199951,1249.199951,1245.599976,1249.199951,1249.199951,31.0,1,2018,12,18
2018-12-19,1255.800049,1255.800049,1252.099976,1252.099976,1252.099976,268.0,1,2018,12,19
2018-12-20,1243.199951,1263.599976,1243.199951,1263.599976,1263.599976,49.0,1,2018,12,20
2018-12-21,1260.300049,1261.300049,1253.800049,1253.800049,1253.800049,96.0,1,2018,12,21
2018-12-23,1260.300049,1261.300049,1253.800049,1269.199951,1269.199951,96.0,1,2018,12,23
2018-12-24,1260.300049,1261.300049,1253.800049,1269.199951,1269.199951,96.0,1,2018,12,24
2018-12-26,1269.300049,1277.400024,1269.199951,1269.199951,1269.199951,63.0,1,2018,12,26
2018-12-27,1276.699951,1277.300049,1276.699951,1277.300049,1277.300049,480.0,1,2018,12,27
2018-12-28,1273.5,1280.099976,1273.5,1279.900024,1279.900024,805.0,1,2018,12,28
2018-12-30,1273.5,1280.099976,1273.5,1278.300049,1278.300049,805.0,1,2018,12,30
2018-12-31,1278.0,1281.300049,1277.599976,1278.300049,1278.300049,19.0,1,2018,12,31
2019-02-01,1286.0,1286.0,1277.599976,1281.0,1281.0,149.0,1,2019,2,1
2019-03-01,1286.800049,1292.0,1286.699951,1291.800049,1291.800049,10.0,1,2019,3,1
2019-04-01,1294.199951,1294.199951,1275.300049,1282.699951,1282.699951,34.0,1,2019,4,1
2019-06-01,1294.199951,1294.199951,1275.300049,1286.800049,1286.800049,34.0,1,2019,6,1
2019-07-01,1286.800049,1286.800049,1286.599976,1286.800049,1286.800049,2.0,1,2019,7,1
2019-08-01,1280.5,1283.199951,1278.199951,1283.199951,1283.199951,54.0,1,2019,8,1
2019-09-01,1279.400024,1289.300049,1279.199951,1289.300049,1289.300049,102.0,1,2019,9,1
2019-10-01,1284.699951,1284.699951,1284.699951,1284.699951,1284.699951,0.0,1,2019,10,1
2019-11-01,1291.199951,1291.199951,1286.300049,1287.099976,1287.099976,11.0,1,2019,11,1
2019-01-13,1291.199951,1291.199951,1286.300049,1289.099976,1289.099976,11.0,1,2019,1,13
2019-01-14,1292.400024,1293.900024,1289.099976,1289.099976,1289.099976,7.0,1,2019,1,14
2019-01-15,1290.099976,1292.699951,1286.199951,1286.199951,1286.199951,3.0,1,2019,1,15
2019-01-16,1291.599976,1291.599976,1291.599976,1291.599976,1291.599976,2.0,1,2019,1,16
2019-01-17,1291.599976,1292.699951,1288.5,1291.0,1291.0,10.0,1,2019,1,17
2019-01-18,1281.300049,1281.300049,1281.300049,1281.300049,1281.300049,3.0,1,2019,1,18
2019-01-20,1281.300049,1281.300049,1281.300049,1282.5,1282.5,3.0,1,2019,1,20
2019-01-22,1282.5,1283.300049,1282.5,1282.5,1282.5,7.0,1,2019,1,22
2019-01-23,1281.699951,1283.900024,1278.699951,1283.099976,1283.099976,14.0,1,2019,1,23
2019-01-24,1279.099976,1279.099976,1278.5,1279.099976,1279.099976,1.0,1,2019,1,24
2019-01-25,1297.400024,1297.400024,1297.400024,1297.400024,1297.400024,0.0,1,2019,1,25
2019-01-27,1297.400024,1297.400024,1297.400024,1302.400024,1302.400024,0.0,1,2019,1,27
2019-01-28,1300.800049,1307.099976,1298.400024,1302.400024,1302.400024,54.0,1,2019,1,28
2019-01-29,1308.199951,1308.199951,1308.199951,1308.199951,1308.199951,213607.0,1,2019,1,29
2019-01-30,1310.400024,1323.400024,1308.099976,1309.900024,1309.900024,54958.0,1,2019,1,30
2019-01-31,1320.0,1325.400024,1316.699951,1319.699951,1319.699951,1970.0,1,2019,1,31
2019-01-02,1320.300049,1320.699951,1315.400024,1316.900024,1316.900024,878.0,1,2019,1,2
2019-03-02,1320.300049,1320.699951,1315.400024,1314.300049,1314.300049,878.0,1,2019,3,2
2019-04-02,1318.099976,1318.099976,1308.300049,1314.300049,1314.300049,675.0,1,2019,4,2
2019-05-02,1311.099976,1315.099976,1311.0,1314.199951,1314.199951,362.0,1,2019,5,2
2019-06-02,1312.5,1313.5,1305.0,1309.5,1309.5,358.0,1,2019,6,2
2019-07-02,1302.900024,1310.400024,1302.199951,1309.400024,1309.400024,203.0,1,2019,7,2
2019-08-02,1309.5,1314.0,1307.800049,1313.699951,1313.699951,122.0,1,2019,8,2
2019-10-02,1309.5,1314.0,1307.800049,1307.0,1307.0,122.0,1,2019,10,2
2019-11-02,1313.400024,1313.400024,1304.699951,1307.0,1307.0,119.0,1,2019,11,2
2019-12-02,1310.0,1312.0,1307.599976,1309.199951,1309.199951,109.0,1,2019,12,2
2019-02-13,1311.599976,1316.0,1308.099976,1310.800049,1310.800049,143.0,1,2019,2,13
2019-02-14,1305.0,1311.800049,1301.599976,1309.800049,1309.800049,858.0,1,2019,2,14
2019-02-15,1313.599976,1318.800049,1313.599976,1318.099976,1318.099976,190.0,1,2019,2,15
2019-02-17,1313.599976,1318.800049,1313.599976,1340.099976,1340.099976,190.0,1,2019,2,17
2019-02-19,1320.900024,1340.099976,1320.5,1340.099976,1340.099976,390.0,1,2019,2,19
2019-02-20,1342.199951,1344.0,1338.0,1343.300049,1343.300049,581.0,1,2019,2,20
2019-02-21,1331.300049,1334.900024,1320.900024,1323.5,1323.5,414.0,1,2019,2,21
2019-02-22,1324.199951,1331.300049,1321.0,1329.199951,1329.199951,718.0,1,2019,2,22
2019-02-24,1324.199951,1331.300049,1321.0,1325.900024,1325.900024,718.0,1,2019,2,24
2019-02-25,1329.199951,1331.599976,1325.599976,1325.900024,1325.900024,185.0,1,2019,2,25
2019-02-26,1323.300049,1325.5,1323.300049,1325.099976,1325.099976,939.0,1,2019,2,26
2019-02-27,1327.699951,1327.900024,1316.5,1317.699951,1317.699951,604.0,1,2019,2,27
2019-02-28,1321.099976,1323.699951,1311.5,1312.800049,1312.800049,141.0,1,2019,2,28
2019-01-03,1312.199951,1312.199951,1288.900024,1296.400024,1296.400024,110.0,1,2019,1,3
2019-03-03,1312.199951,1312.199951,1288.900024,1284.800049,1284.800049,110.0,1,2019,3,3
2019-04-03,1285.5,1287.0,1281.900024,1284.800049,1284.800049,28.0,1,2019,4,3
2019-05-03,1287.0,1287.0,1282.0,1282.0,1282.0,114.0,1,2019,5,3
2019-06-03,1287.099976,1287.099976,1282.599976,1284.900024,1284.900024,14.0,1,2019,6,3
2019-07-03,1281.0,1284.599976,1281.0,1283.800049,1283.800049,11.0,1,2019,7,3
2019-08-03,1292.099976,1297.400024,1291.599976,1297.0,1297.0,10.0,1,2019,8,3
2019-10-03,1292.099976,1297.400024,1291.599976,1288.800049,1288.800049,10.0,1,2019,10,3
2019-11-03,1291.0,1291.0,1288.800049,1288.800049,1288.800049,9.0,1,2019,11,3
2019-12-03,1294.699951,1296.300049,1294.699951,1296.300049,1296.300049,1.0,1,2019,12,3
2019-03-13,1307.5,1307.5,1307.5,1307.5,1307.5,0.0,1,2019,3,13
2019-03-14,1293.400024,1293.400024,1293.400024,1293.400024,1293.400024,1.0,1,2019,3,14
2019-03-15,1300.900024,1304.699951,1300.5,1301.800049,1301.800049,26.0,1,2019,3,15
2019-03-17,1300.900024,1304.699951,1300.5,1300.300049,1300.300049,26.0,1,2019,3,17
2019-03-18,1297.300049,1302.199951,1297.300049,1300.300049,1300.300049,8.0,1,2019,3,18
2019-03-19,1306.900024,1306.900024,1304.800049,1305.0,1305.0,20.0,1,2019,3,19
2019-03-20,1300.699951,1300.699951,1300.5,1300.5,1300.5,2.0,1,2019,3,20
2019-03-21,1306.099976,1306.099976,1306.099976,1306.099976,1306.099976,0.0,1,2019,3,21
2019-03-22,1311.599976,1311.599976,1311.599976,1311.599976,1311.599976,0.0,1,2019,3,22
2019-03-24,1311.599976,1311.599976,1311.599976,1321.900024,1321.900024,0.0,1,2019,3,24
2019-03-25,1320.699951,1322.900024,1320.699951,1321.900024,1321.900024,19.0,1,2019,3,25
2019-03-26,1315.599976,1315.599976,1314.300049,1314.300049,1314.300049,1.0,1,2019,3,26
2019-03-27,1309.900024,1309.900024,1309.900024,1309.900024,1309.900024,206263.0,1,2019,3,27
2019-03-28,1308.400024,1311.099976,1287.699951,1289.800049,1289.800049,87798.0,1,2019,3,28
2019-03-29,1289.599976,1298.5,1286.099976,1293.0,1293.0,1265.0,1,2019,3,29
2019-03-31,1289.599976,1298.5,1286.099976,1288.400024,1288.400024,1265.0,1,2019,3,31
2019-01-04,1291.800049,1295.900024,1285.699951,1288.400024,1288.400024,675.0,1,2019,1,4
2019-02-04,1286.300049,1290.900024,1284.5,1290.0,1290.0,525.0,1,2019,2,4
2019-03-04,1291.400024,1293.099976,1287.5,1289.900024,1289.900024,172.0,1,2019,3,4
2019-04-04,1290.599976,1292.599976,1279.5,1289.0,1289.0,269.0,1,2019,4,4
2019-05-04,1292.0,1292.0,1283.599976,1290.400024,1290.400024,181.0,1,2019,5,4
2019-07-04,1292.0,1292.0,1283.599976,1297.099976,1297.099976,181.0,1,2019,7,4
2019-08-04,1292.199951,1302.099976,1291.800049,1297.099976,1297.099976,63.0,1,2019,8,4
2019-09-04,1298.5,1304.900024,1298.5,1303.5,1303.5,30.0,1,2019,9,4
2019-10-04,1304.0,1309.099976,1301.5,1309.099976,1309.099976,66.0,1,2019,10,4
2019-11-04,1307.0,1307.099976,1288.599976,1288.599976,1288.599976,420.0,1,2019,11,4
2019-12-04,1293.400024,1293.400024,1289.199951,1290.599976,1290.599976,607.0,1,2019,12,4
2019-04-14,1293.400024,1293.400024,1289.199951,1286.800049,1286.800049,607.0,1,2019,4,14
2019-04-15,1284.800049,1287.300049,1282.300049,1286.800049,1286.800049,523.0,1,2019,4,15
2019-04-16,1285.199951,1285.199951,1272.199951,1272.599976,1272.599976,643.0,1,2019,4,16
2019-04-17,1273.5,1273.5,1271.599976,1272.199951,1272.199951,308.0,1,2019,4,17
2019-04-18,1270.800049,1273.599976,1270.099976,1271.900024,1271.900024,27.0,1,2019,4,18
2019-04-21,1270.800049,1273.599976,1270.099976,1273.5,1273.5,27.0,1,2019,4,21
2019-04-22,1273.5,1273.5,1273.5,1273.5,1273.5,147.0,1,2019,4,22
2019-04-23,1266.400024,1269.800049,1266.0,1269.300049,1269.300049,206.0,1,2019,4,23
2019-04-24,1268.400024,1275.5,1267.800049,1275.5,1275.5,518.0,1,2019,4,24
2019-04-25,1280.599976,1280.800049,1275.800049,1275.800049,1275.800049,95.0,1,2019,4,25
2019-04-26,1284.900024,1284.900024,1284.900024,1284.900024,1284.900024,804.0,1,2019,4,26
2019-04-28,1284.900024,1284.900024,1284.900024,1278.599976,1278.599976,804.0,1,2019,4,28
2019-04-29,1284.800049,1284.900024,1277.099976,1278.599976,1278.599976,568.0,1,2019,4,29
2019-04-30,1281.699951,1283.300049,1280.800049,1282.800049,1282.800049,114.0,1,2019,4,30
2019-01-05,1278.699951,1283.300049,1278.699951,1281.400024,1281.400024,70.0,1,2019,1,5
2019-02-05,1269.199951,1270.800049,1266.599976,1269.699951,1269.699951,63.0,1,2019,2,5
2019-03-05,1270.099976,1279.199951,1270.099976,1279.199951,1279.199951,15.0,1,2019,3,5
2019-05-05,1270.099976,1279.199951,1270.099976,1281.699951,1281.699951,15.0,1,2019,5,5
2019-06-05,1282.199951,1282.199951,1280.300049,1281.699951,1281.699951,12.0,1,2019,6,5
2019-07-05,1280.5,1283.5,1280.5,1283.5,1283.5,8.0,1,2019,7,5
2019-08-05,1279.400024,1279.400024,1279.400024,1279.400024,1279.400024,5.0,1,2019,8,5
2019-09-05,1278.900024,1285.0,1278.800049,1283.5,1283.5,38.0,1,2019,9,5
2019-10-05,1285.400024,1286.5,1283.300049,1285.699951,1285.699951,6.0,1,2019,10,5
2019-12-05,1285.400024,1286.5,1283.300049,1300.099976,1300.099976,6.0,1,2019,12,5
2019-05-13,1286.699951,1300.099976,1281.800049,1300.099976,1300.099976,56.0,1,2019,5,13
2019-05-14,1297.800049,1297.800049,1294.699951,1294.699951,1294.699951,6.0,1,2019,5,14
2019-05-15,1296.900024,1296.900024,1296.0,1296.300049,1296.300049,55.0,1,2019,5,15
2019-05-16,1285.199951,1285.400024,1285.0,1285.0,1285.0,3.0,1,2019,5,16
2019-05-17,1280.0,1280.0,1274.5,1274.5,1274.5,1.0,1,2019,5,17
2019-05-19,1280.0,1280.0,1274.5,1276.099976,1276.099976,1.0,1,2019,5,19
2019-05-20,1276.099976,1276.099976,1276.099976,1276.099976,1276.099976,20.0,1,2019,5,20
2019-05-21,1272.0,1272.0,1272.0,1272.0,1272.0,0.0,1,2019,5,21
2019-05-22,1273.599976,1273.599976,1273.599976,1273.599976,1273.599976,0.0,1,2019,5,22
2019-05-23,1284.800049,1284.800049,1284.800049,1284.800049,1284.800049,0.0,1,2019,5,23
2019-05-24,1283.0,1283.0,1283.0,1283.0,1283.0,9.0,1,2019,5,24
2019-05-26,1283.0,1283.0,1283.0,1276.5,1276.5,9.0,1,2019,5,26
2019-05-28,1276.5,1276.5,1276.5,1276.5,1276.5,0.0,1,2019,5,28
2019-05-29,1280.599976,1280.599976,1280.599976,1280.599976,1280.599976,189694.0,1,2019,5,29
2019-05-30,1279.400024,1288.300049,1273.900024,1287.099976,1287.099976,55573.0,1,2019,5,30
2019-05-31,1287.699951,1306.400024,1287.5,1305.800049,1305.800049,2814.0,1,2019,5,31
2019-02-06,1287.699951,1306.400024,1287.5,1322.699951,1322.699951,2814.0,1,2019,2,6
2019-03-06,1307.0,1327.800049,1307.0,1322.699951,1322.699951,812.0,1,2019,3,6
2019-04-06,1324.300049,1328.599976,1320.800049,1323.400024,1323.400024,302.0,1,2019,4,6
2019-05-06,1328.900024,1343.300049,1326.300049,1328.300049,1328.300049,622.0,1,2019,5,6
2019-06-06,1330.800049,1338.699951,1326.199951,1337.599976,1337.599976,161.0,1,2019,6,6
2019-07-06,1333.099976,1347.699951,1329.800049,1341.199951,1341.199951,240.0,1,2019,7,6
2019-09-06,1333.099976,1347.699951,1329.800049,1324.699951,1324.699951,240.0,1,2019,9,6
2019-10-06,1335.800049,1336.5,1324.099976,1324.699951,1324.699951,268.0,1,2019,10,6
2019-11-06,1328.400024,1328.400024,1319.099976,1326.400024,1326.400024,201.0,1,2019,11,6
2019-12-06,1326.900024,1334.5,1326.900024,1331.900024,1331.900024,139.0,1,2019,12,6
2019-06-13,1331.599976,1341.099976,1331.599976,1339.199951,1339.199951,157.0,1,2019,6,13
2019-06-14,1345.400024,1355.400024,1339.300049,1340.099976,1340.099976,914.0,1,2019,6,14
2019-06-16,1345.400024,1355.400024,1339.300049,1338.699951,1338.699951,914.0,1,2019,6,16
2019-06-17,1339.0,1340.300049,1335.0,1338.699951,1338.699951,76.0,1,2019,6,17
2019-06-18,1349.300049,1349.300049,1341.599976,1346.599976,1346.599976,29.0,1,2019,6,18
2019-06-19,1344.0,1344.599976,1344.0,1344.599976,1344.599976,129.0,1,2019,6,19
2019-06-20,1381.5,1392.900024,1379.5,1392.900024,1392.900024,76.0,1,2019,6,20
2019-06-21,1406.0,1406.0,1390.300049,1396.199951,1396.199951,35.0,1,2019,6,21
2019-06-23,1406.0,1406.0,1390.300049,1414.300049,1414.300049,35.0,1,2019,6,23
2019-06-24,1406.0,1420.599976,1402.099976,1414.300049,1414.300049,125.0,1,2019,6,24
2019-06-25,1418.099976,1433.300049,1414.900024,1414.900024,1414.900024,105.0,1,2019,6,25
2019-06-26,1407.199951,1413.300049,1405.800049,1411.599976,1411.599976,1333.0,1,2019,6,26
2019-06-27,1407.0,1410.800049,1399.800049,1408.400024,1408.400024,437.0,1,2019,6,27
2019-06-28,1408.300049,1422.0,1408.300049,1409.699951,1409.699951,356.0,1,2019,6,28
2019-06-30,1408.300049,1422.0,1408.300049,1385.599976,1385.599976,356.0,1,2019,6,30
2019-01-07,1386.599976,1395.800049,1382.800049,1385.599976,1385.599976,214.0,1,2019,1,7
2019-02-07,1391.099976,1418.400024,1390.800049,1404.599976,1404.599976,38.0,1,2019,2,7
2019-03-07,1391.099976,1418.400024,1390.800049,1396.699951,1396.699951,38.0,1,2019,3,7
2019-05-07,1418.300049,1418.300049,1390.199951,1396.699951,1396.699951,20.0,1,2019,5,7
2019-07-07,1418.300049,1418.300049,1390.199951,1397.0,1397.0,20.0,1,2019,7,7
2019-08-07,1395.900024,1397.0,1393.599976,1397.0,1397.0,14.0,1,2019,8,7
2019-09-07,1394.5,1397.5,1386.199951,1397.5,1397.5,53.0,1,2019,9,7
2019-10-07,1409.900024,1410.099976,1409.900024,1410.099976,1410.099976,50.0,1,2019,10,7
2019-11-07,1424.0,1424.0,1404.300049,1404.300049,1404.300049,6.0,1,2019,11,7
2019-12-07,1405.599976,1410.099976,1405.599976,1409.900024,1409.900024,8.0,1,2019,12,7
2019-07-14,1405.599976,1410.099976,1405.599976,1411.400024,1411.400024,8.0,1,2019,7,14
2019-07-15,1414.400024,1415.0,1411.400024,1411.400024,1411.400024,25.0,1,2019,7,15
2019-07-16,1413.599976,1413.699951,1405.0,1409.199951,1409.199951,13.0,1,2019,7,16
2019-07-17,1404.599976,1421.300049,1404.599976,1421.300049,1421.300049,6.0,1,2019,7,17
2019-07-18,1422.300049,1444.199951,1419.5,1426.099976,1426.099976,66.0,1,2019,7,18
2019-07-19,1440.5,1442.0,1425.099976,1425.099976,1425.099976,22.0,1,2019,7,19
2019-07-21,1440.5,1442.0,1425.099976,1425.300049,1425.300049,22.0,1,2019,7,21
2019-07-22,1425.300049,1425.300049,1424.0,1425.300049,1425.300049,1.0,1,2019,7,22
2019-07-23,1418.599976,1421.300049,1416.300049,1420.099976,1420.099976,5.0,1,2019,7,23
2019-07-24,1422.800049,1422.800049,1422.800049,1422.800049,1422.800049,20.0,1,2019,7,24
2019-07-25,1413.900024,1413.900024,1413.900024,1413.900024,1413.900024,4.0,1,2019,7,25
2019-07-26,1422.800049,1423.0,1418.5,1418.5,1418.5,5.0,1,2019,7,26
2019-07-28,1422.800049,1423.0,1418.5,1419.599976,1419.599976,5.0,1,2019,7,28
2019-07-29,1419.599976,1419.599976,1419.599976,1419.599976,1419.599976,224267.0,1,2019,7,29
2019-07-30,1426.300049,1433.900024,1422.099976,1429.699951,1429.699951,73874.0,1,2019,7,30
2019-07-31,1431.300049,1435.800049,1411.199951,1426.099976,1426.099976,3294.0,1,2019,7,31
2019-01-08,1411.300049,1445.199951,1400.900024,1420.900024,1420.900024,2431.0,1,2019,1,8
2019-02-08,1448.0,1448.0,1432.300049,1445.599976,1445.599976,1873.0,1,2019,2,8
2019-04-08,1448.0,1448.0,1432.300049,1464.599976,1464.599976,1873.0,1,2019,4,8
2019-05-08,1440.400024,1469.699951,1440.400024,1464.599976,1464.599976,1008.0,1,2019,5,8
2019-06-08,1469.699951,1475.0,1457.699951,1472.400024,1472.400024,460.0,1,2019,6,8
2019-07-08,1473.5,1509.900024,1473.199951,1507.300049,1507.300049,824.0,1,2019,7,8
2019-08-08,1498.400024,1508.5,1492.0,1497.699951,1497.699951,367.0,1,2019,8,8
2019-09-08,1506.199951,1507.5,1495.599976,1496.599976,1496.599976,74.0,1,2019,9,8
2019-11-08,1506.199951,1507.5,1495.599976,1505.300049,1505.300049,74.0,1,2019,11,8
2019-12-08,1496.0,1514.900024,1488.099976,1505.300049,1505.300049,257.0,1,2019,12,8
2019-08-13,1510.400024,1531.400024,1483.699951,1502.199951,1502.199951,672.0,1,2019,8,13
2019-08-14,1500.0,1520.5,1497.0,1515.900024,1515.900024,328.0,1,2019,8,14
2019-08-15,1519.800049,1522.699951,1510.599976,1519.599976,1519.599976,87.0,1,2019,8,15
2019-08-16,1524.599976,1524.599976,1504.699951,1512.5,1512.5,1815.0,1,2019,8,16
2019-08-18,1524.599976,1524.599976,1504.699951,1500.400024,1500.400024,1815.0,1,2019,8,18
2019-08-19,1507.199951,1507.599976,1492.900024,1500.400024,1500.400024,205.0,1,2019,8,19
2019-08-20,1497.5,1506.099976,1497.5,1504.599976,1504.599976,486.0,1,2019,8,20
2019-08-21,1504.900024,1505.0,1498.800049,1504.599976,1504.599976,350.0,1,2019,8,21
2019-08-22,1495.099976,1497.300049,1493.800049,1497.300049,1497.300049,686.0,1,2019,8,22
2019-08-23,1493.5,1527.599976,1493.5,1526.599976,1526.599976,983.0,1,2019,8,23
2019-08-25,1493.5,1527.599976,1493.5,1526.300049,1526.300049,983.0,1,2019,8,25
2019-08-26,1543.199951,1543.300049,1524.300049,1526.300049,1526.300049,334.0,1,2019,8,26
2019-08-27,1530.5,1542.099976,1528.5,1541.0,1541.0,166.0,1,2019,8,27
2019-08-28,1538.099976,1538.099976,1537.800049,1537.800049,1537.800049,2756.0,1,2019,8,28
2019-08-29,1537.5,1549.300049,1519.599976,1526.5,1526.5,704.0,1,2019,8,29
2019-08-30,1524.599976,1530.400024,1516.699951,1519.099976,1519.099976,276.0,1,2019,8,30
2019-01-09,1524.599976,1530.400024,1516.699951,1545.900024,1545.900024,276.0,1,2019,1,9
2019-03-09,1522.900024,1547.300049,1521.0,1545.900024,1545.900024,139.0,1,2019,3,9
2019-04-09,1549.0,1553.199951,1534.800049,1550.300049,1550.300049,46.0,1,2019,4,9
2019-05-09,1551.0,1551.099976,1511.099976,1515.400024,1515.400024,125.0,1,2019,5,9
2019-06-09,1517.300049,1526.0,1504.5,1506.199951,1506.199951,54.0,1,2019,6,9
2019-08-09,1517.300049,1526.0,1504.5,1502.199951,1502.199951,54.0,1,2019,8,9
2019-09-09,1509.0,1513.0,1498.0,1502.199951,1502.199951,69.0,1,2019,9,9
2019-10-09,1498.5,1498.5,1486.900024,1490.300049,1490.300049,23.0,1,2019,10,9
2019-11-09,1491.699951,1496.599976,1490.199951,1494.400024,1494.400024,8.0,1,2019,11,9
2019-12-09,1499.5,1515.400024,1498.699951,1498.699951,1498.699951,27.0,1,2019,12,9
2019-09-13,1490.900024,1490.900024,1486.900024,1490.900024,1490.900024,1.0,1,2019,9,13
2019-09-15,1490.900024,1490.900024,1486.900024,1503.099976,1503.099976,1.0,1,2019,9,15
2019-09-16,1506.599976,1506.800049,1496.900024,1503.099976,1503.099976,21.0,1,2019,9,16
2019-09-17,1497.900024,1505.099976,1497.900024,1505.099976,1505.099976,3.0,1,2019,9,17
2019-09-18,1508.900024,1509.400024,1489.300049,1507.5,1507.5,8.0,1,2019,9,18
